doc_id,doc_type,doc_number,doc_year,doc_name,doc_summary,article_number,chunck_id,text_original,text_book,text_title,text_chapter,text_section,tags_array,tags
L13146,Lei,13146,2015,"Lei nº 13.146, de 6 de julho de 2015",Institui a Lei Brasileira de Inclusão da Pessoa com Deficiência (Estatuto da Pessoa com Deficiência),56,lei_13146_2015_art_56,"Artigo 56. A construção, a reforma, a ampliação ou a mudança de uso de edificações abertas ao público, de uso público ou privadas de uso coletivo deverão ser executadas de modo a serem acessíveis. § 1º As entidades de fiscalização profissional das atividades de Engenharia, de Arquitetura e correlatas, ao anotarem a responsabilidade técnica de projetos, devem exigir a responsabilidade profissional declarada de atendimento às regras de acessibilidade previstas em legislação e em normas técnicas pertinentes. § 2º Para a aprovação, o licenciamento ou a emissão de certificado de projeto executivo arquitetônico, urbanístico e de instalações e equipamentos temporários ou permanentes e para o licenciamento ou a emissão de certificado de conclusão de obra ou de serviço, deve ser atestado o atendimento às regras de acessibilidade. § 3º O poder público, após certificar a acessibilidade de edificação ou de serviço, determinará a colocação, em espaços ou em locais de ampla visibilidade, do símbolo internacional de acesso, na forma prevista em legislação e em normas técnicas correlatas.",Livro I - Parte geral,Título III - Da acessibilidade,Capítulo I - Disposições gerais,,"[""edificações"", ""construção reforma ampliação"", ""acessibilidade"", ""responsabilidade técnica""]","edificações, construção reforma ampliação, acessibilidade, responsabilidade técnica"
L13146,Lei,13146,2015,"Lei nº 13.146, de 6 de julho de 2015",Institui a Lei Brasileira de Inclusão da Pessoa com Deficiência (Estatuto da Pessoa com Deficiência),57,lei_13146_2015_art_57,"Artigo 57. As edificações públicas e privadas de uso coletivo já existentes devem garantir acessibilidade à pessoa com deficiência em todas as suas dependências e serviços, tendo como referência as normas de acessibilidade vigentes.",Livro I - Parte geral,Título III - Da acessibilidade,Capítulo I - Disposições gerais,,"[""edificações existentes"", ""uso coletivo"", ""acessibilidade"", ""normas técnicas""]","edificações existentes, uso coletivo, acessibilidade, normas técnicas"
L13146,Lei,13146,2015,"Lei nº 13.146, de 6 de julho de 2015",Institui a Lei Brasileira de Inclusão da Pessoa com Deficiência (Estatuto da Pessoa com Deficiência),58,lei_13146_2015_art_58,"Artigo 58. O projeto e a construção de edificação de uso privado multifamiliar devem atender aos preceitos de acessibilidade, na forma regulamentar. § 1º As construtoras e incorporadoras responsáveis pelo projeto e pela construção das edificações a que se refere o caput deste artigo devem assegurar percentual mínimo de suas unidades internamente acessíveis, na forma regulamentar. § 2º É vedada a cobrança de valores adicionais para a aquisição de unidades internamente acessíveis a que se refere o § 1º deste artigo.",Livro I - Parte geral,Título III - Da acessibilidade,Capítulo I - Disposições gerais,,"[""edificações multifamiliares"", ""acessibilidade interna"", ""construtoras"", ""unidades acessíveis""]","edificações multifamiliares, acessibilidade interna, construtoras, unidades acessíveis"
L13146,Lei,13146,2015,"Lei nº 13.146, de 6 de julho de 2015",Institui a Lei Brasileira de Inclusão da Pessoa com Deficiência (Estatuto da Pessoa com Deficiência),59,lei_13146_2015_art_59,"Artigo 59. Em qualquer intervenção nas vias e nos espaços públicos, o poder público e as empresas concessionárias responsáveis pela execução das obras e dos serviços devem garantir, de forma segura, a fluidez do trânsito e a livre circulação e acessibilidade das pessoas, durante e após sua execução.",Livro I - Parte geral,Título III - Da acessibilidade,Capítulo I - Disposições gerais,,"[""vias públicas"", ""obras"", ""acessibilidade"", ""trânsito"", ""espaço urbano""]","vias públicas, obras, acessibilidade, trânsito, espaço urbano"
L13146,Lei,13146,2015,"Lei nº 13.146, de 6 de julho de 2015",Institui a Lei Brasileira de Inclusão da Pessoa com Deficiência (Estatuto da Pessoa com Deficiência),60,lei_13146_2015_art_60,"Artigo 60. Orientam-se, no que couber, pelas regras de acessibilidade previstas em legislação e em normas técnicas, observado o disposto na Lei nº 10.098, de 19 de dezembro de 2000 , nº 10.257, de 10 de julho de 2001 , e nº 12.587, de 3 de janeiro de 2012: I - os planos diretores municipais, os planos diretores de transporte e trânsito, os planos de mobilidade urbana e os planos de preservação de sítios históricos elaborados ou atualizados a partir da publicação desta Lei; II - os códigos de obras, os códigos de postura, as leis de uso e ocupação do solo e as leis do sistema viário; III - os estudos prévios de impacto de vizinhança; IV - as atividades de fiscalização e a imposição de sanções; e V - a legislação referente à prevenção contra incêndio e pânico. § 1º A concessão e a renovação de alvará de funcionamento para qualquer atividade são condicionadas à observação e à certificação das regras de acessibilidade. § 2º A emissão de carta de habite-se ou de habilitação equivalente e sua renovação, quando esta tiver sido emitida anteriormente às exigências de acessibilidade, é condicionada à observação e à certificação das regras de acessibilidade.",Livro I - Parte geral,Título III - Da acessibilidade,Capítulo I - Disposições gerais,,"[""plano diretor"", ""mobilidade urbana"", ""normas de acessibilidade"", ""planejamento urbano""]","plano diretor, mobilidade urbana, normas de acessibilidade, planejamento urbano"
L13146,Lei,13146,2015,"Lei nº 13.146, de 6 de julho de 2015",Institui a Lei Brasileira de Inclusão da Pessoa com Deficiência (Estatuto da Pessoa com Deficiência),61,lei_13146_2015_art_61,"Artigo 61. A formulação, a implementação e a manutenção das ações de acessibilidade atenderão às seguintes premissas básicas: I - eleição de prioridades, elaboração de cronograma e reserva de recursos para implementação das ações; e II - planejamento contínuo e articulado entre os setores envolvidos.",Livro I - Parte geral,Título III - Da acessibilidade,Capítulo I - Disposições gerais,,"[""acessibilidade"", ""implementação"", ""planejamento"", ""cronograma"", ""recursos""]","acessibilidade, implementação, planejamento, cronograma, recursos"
L13146,Lei,13146,2015,"Lei nº 13.146, de 6 de julho de 2015",Institui a Lei Brasileira de Inclusão da Pessoa com Deficiência (Estatuto da Pessoa com Deficiência),62,lei_13146_2015_art_62,"Artigo 62. É assegurado à pessoa com deficiência, mediante solicitação, o recebimento de contas, boletos, recibos, extratos e cobranças de tributos em formato acessível.",Livro I - Parte geral,Título III - Da acessibilidade,Capítulo I - Disposições gerais,,"[""comunicação acessível"", ""documentos financeiros"", ""tributos"", ""formato acessível""]","comunicação acessível, documentos financeiros, tributos, formato acessível"
L13146,Lei,13146,2015,"Lei nº 13.146, de 6 de julho de 2015",Institui a Lei Brasileira de Inclusão da Pessoa com Deficiência (Estatuto da Pessoa com Deficiência),62-A,lei_13146_2015_art_62a,"Artigo 62-A. Com a finalidade de atender pessoas com necessidades complexas de comunicação, o poder público instalará, em praças, parques e demais espaços públicos de uso coletivo, placas com sistemas de comunicação aumentativa e alternativa, compostas de pranchas de baixa tecnologia com pictogramas. Parágrafo único. As placas referidas no caput deste artigo deverão ser adaptadas aos respectivos contextos comunicativos e confeccionadas em materiais adequados para resistir às condições climáticas e de uso no ambiente externo.",Livro I - Parte geral,Título III - Da acessibilidade,Capítulo I - Disposições gerais,,"[""comunicação aumentativa alternativa"", ""espaços públicos"", ""pictogramas"", ""baixa tecnologia""]","comunicação aumentativa alternativa, espaços públicos, pictogramas, baixa tecnologia"
L13146,Lei,13146,2015,"Lei nº 13.146, de 6 de julho de 2015",Institui a Lei Brasileira de Inclusão da Pessoa com Deficiência (Estatuto da Pessoa com Deficiência),63,lei_13146_2015_art_63,"Artigo 63. É obrigatória a acessibilidade nos sítios da internet mantidos por empresas com sede ou representação comercial no País ou por órgãos de governo, para uso da pessoa com deficiência, garantindo-lhe acesso às informações disponíveis, conforme as melhores práticas e diretrizes de acessibilidade adotadas internacionalmente. § 1º Os sítios devem conter símbolo de acessibilidade em destaque. § 2º Telecentros comunitários que receberem recursos públicos federais para seu custeio ou sua instalação e lan houses devem possuir equipamentos e instalações acessíveis. § 3º Os telecentros e as lan houses de que trata o § 2º deste artigo devem garantir, no mínimo, 10% (dez por cento) de seus computadores com recursos de acessibilidade para pessoa com deficiência visual, sendo assegurado pelo menos 1 (um) equipamento, quando o resultado percentual for inferior a 1 (um).",Livro I - Parte geral,Título III - Da acessibilidade,Capítulo II - Do acesso à informação e à comunicação,,"[""acessibilidade digital"", ""internet"", ""sites"", ""acesso à informação"", ""boas práticas""]","acessibilidade digital, internet, sites, acesso à informação, boas práticas"
L13146,Lei,13146,2015,"Lei nº 13.146, de 6 de julho de 2015",Institui a Lei Brasileira de Inclusão da Pessoa com Deficiência (Estatuto da Pessoa com Deficiência),64,lei_13146_2015_art_64,Artigo 64. A acessibilidade nos sítios da internet de que trata o art. 63 desta Lei deve ser observada para obtenção do financiamento de que trata o inciso III do art. 54 desta Lei.,Livro I - Parte geral,Título III - Da acessibilidade,Capítulo II - Do acesso à informação e à comunicação,,"[""acessibilidade digital"", ""sites"", ""financiamento público"", ""condicionamento""]","acessibilidade digital, sites, financiamento público, condicionamento"
L13146,Lei,13146,2015,"Lei nº 13.146, de 6 de julho de 2015",Institui a Lei Brasileira de Inclusão da Pessoa com Deficiência (Estatuto da Pessoa com Deficiência),65,lei_13146_2015_art_65,"Artigo 65. As empresas prestadoras de serviços de telecomunicações deverão garantir pleno acesso à pessoa com deficiência, conforme regulamentação específica.",Livro I - Parte geral,Título III - Da acessibilidade,Capítulo II - Do acesso à informação e à comunicação,,"[""telecomunicações"", ""acesso"", ""regulamentação"", ""acessibilidade""]","telecomunicações, acesso, regulamentação, acessibilidade"
L13146,Lei,13146,2015,"Lei nº 13.146, de 6 de julho de 2015",Institui a Lei Brasileira de Inclusão da Pessoa com Deficiência (Estatuto da Pessoa com Deficiência),66,lei_13146_2015_art_66,"Artigo 66. Cabe ao poder público incentivar a oferta de aparelhos de telefonia fixa e móvel celular com acessibilidade que, entre outras tecnologias assistivas, possuam possibilidade de indicação e de ampliação sonoras de todas as operações e funções disponíveis.",Livro I - Parte geral,Título III - Da acessibilidade,Capítulo II - Do acesso à informação e à comunicação,,"[""telefonia"", ""acessibilidade"", ""tecnologia assistiva sonora"", ""incentivo público""]","telefonia, acessibilidade, tecnologia assistiva sonora, incentivo público"
L13146,Lei,13146,2015,"Lei nº 13.146, de 6 de julho de 2015",Institui a Lei Brasileira de Inclusão da Pessoa com Deficiência (Estatuto da Pessoa com Deficiência),67,lei_13146_2015_art_67,"Artigo 67. Os serviços de radiodifusão de sons e imagens devem permitir o uso dos seguintes recursos, entre outros: I - subtitulação por meio de legenda oculta; II - janela com intérprete da Libras; III - audiodescrição.",Livro I - Parte geral,Título III - Da acessibilidade,Capítulo II - Do acesso à informação e à comunicação,,"[""radiodifusão"", ""legenda oculta"", ""intérprete Libras"", ""audiodescrição"", ""acessibilidade""]","radiodifusão, legenda oculta, intérprete Libras, audiodescrição, acessibilidade"
